Fecha,CodigoUnidadGeneracion,IrradiacionPanel,TemperaturaPanel,IrradiacionGlobal,TemperaturaAmbiente
2025-12-29,Uns18128,522.76,42.96,487.33,30.38
2025-12-29,Uns53072,673.31,42.68,559.93,28.11
2025-12-29,Uns07297,,,,
2025-11-29,Uns15902,303.54,35.86,309.76,26.34
2025-11-29,Uns18126,174.29,30.22,166.88,25.6
2025-11-29,Uns20466,,,,
2025-11-29,Uns18120,167.82,30.06,172.44,26.1
2025-11-29,Uns21219,,,,
2025-11-29,Uns19573,139.43,16.04,152.71,13.73
2025-11-29,Uns51562,20,26.79,118,25.75
2025-11-29,Uns15163,307.93,32.61,300.93,24.16
2025-11-29,Uns07303,286.15,32.14,250.94,27.49
2025-11-29,Uns10125,,,,
2025-11-29,Uns10520,246.47,43.13,235.29,25.01
2025-11-29,Uns19733,457.75,,,
2025-11-29,Uns10127,607.54,98,98.39,
2025-11-29,Uns11013,218.76,34.12,213.04,25.98
2025-11-29,Uns15166,179.7,19.18,170.81,13.42
2025-11-29,Uns19731,457.78,,438.26,0
2025-11-29,Uns19464,571.29,42.86,499.89,28.4
2025-11-29,Uns10522,241.94,56.07,237.62,25.54
2025-11-29,Uns10524,,,,
2025-11-29,Uns18125,170.09,30.25,176.61,25.95
2025-11-29,Uns07301,569.28,7.15,461.28,30.59
2025-11-29,Uns07300,627.46,41.11,493.27,30.5
2025-11-29,Uns09143,0.87,13.04,0.88,1.44
2025-11-29,Uns18122,169.89,29.89,172.47,24.6
2025-11-29,Uns16743,141.37,30.14,154.65,26.99
2025-11-29,Uns15923,99.98,11.93,113.44,24.22
2025-11-29,Uns19468,,0,,0
2025-11-29,Uns10865,135.99,29.38,147.18,32.51
2025-11-29,Uns15904,,,,27.45
2025-11-29,Uns09144,205.85,29.91,199.13,25.23
2025-11-29,Uns20201,353.53,18.95,281.28,13.54
2025-11-29,Uns18128,177.99,30.94,177.76,25.43
2025-11-29,Uns10100,102.22,29.08,110.11,24.3
2025-11-29,Uns19470,423.19,39.2,392.31,27.98
2025-11-29,Uns07299,589.71,44.04,485.76,28.99
2025-11-29,Uns53072,497.89,36.28,453.89,24.63
2025-11-29,Uns19462,73.63,41.85,484.35,28.55
2025-11-29,Uns07297,211.68,33.29,217.19,23.48
2025-11-29,Uns17651,392.49,38.31,432.92,28.03
2025-09-21,Uns15902,354.38,39.2,331.04,27.85
2025-09-21,Uns20466,,,,
2025-09-21,Uns21219,,,,
2025-09-21,Uns19573,582.99,44.38,487.09,30.92
2025-09-21,Uns51562,14,29.89,81,28.12
2025-09-21,Uns15163,495.75,34.89,511.23,26.97
2025-09-21,Uns07303,560.39,42.22,531.52,32.02
2025-09-21,Uns10125,,,,
2025-09-21,Uns19733,608.08,29.25,583.68,43.88
2025-09-21,Uns10127,713.25,,98.49,
2025-09-21,Uns11013,156.63,30.68,158.2,25.23
2025-09-21,Uns15166,319.6,32.81,113.79,26.95
2025-09-21,Uns19731,590.26,43.97,562.92,29.15
2025-09-21,Uns19464,613.97,45.9,494.52,28.92
2025-09-21,Uns18125,503.25,46,516.74,33.09
2025-09-21,Uns19462,77.3,43.81,511.91,28.89
2025-09-21,Uns17651,,0,,0
2025-09-21,Uns10522,398.35,58.31,402.37,24.55
2025-09-21,Uns10524,,,,
2025-09-21,Uns07301,683.26,47.27,556.21,31.58
2025-09-21,Uns07300,669.74,42.89,559.87,31.41
2025-09-21,Uns09143,558.06,42.95,554.21,27.29
2025-09-21,Uns16743,593.48,44.24,506.74,31.46
2025-09-21,Uns15923,462.56,17.32,382.13,28.4
2025-09-21,Uns19468,734.95,,630.11,30.19
2025-09-21,Uns10865,576.74,47.49,468.09,37.54
2025-09-21,Uns15904,656.85,,540.46,30.5
2025-09-21,Uns20201,515.89,20.33,460.2,12.74
2025-09-21,Uns18128,527.17,47.57,532.16,32
2025-09-21,Uns10100,350.08,38.25,276.25,28.85
2025-09-21,Uns19470,776.58,49.68,604.73,31.4
2025-09-21,Uns07299,666.35,48,517.09,29.79
2025-09-21,Uns09144,245.69,31.44,256.92,25.68
2025-09-21,Uns10520,396.67,41.87,400.95,23.81
2025-09-21,Uns07297,765.06,50.09,549.78,32.35
2025-11-28,Uns15902,147.24,29.38,144.48,25.58
2025-11-28,Uns18126,157.4,31.06,150.97,27.14
2025-11-28,Uns20466,,,,
2025-11-28,Uns21219,,,,
2025-11-28,Uns19573,210.15,33.38,203.23,28.11
2025-11-28,Uns51562,20,26.79,118,25.75
2025-11-28,Uns15163,150.05,31.59,150.34,21.46
2025-11-28,Uns07303,347.32,35.6,328.93,30.05
2025-11-28,Uns10125,,,,
2025-11-28,Uns10520,315.14,42.55,294.78,25.83
2025-11-28,Uns19733,212.1,,,
2025-11-28,Uns10127,420.97,99,97.74,
2025-11-28,Uns11013,98.46,27.28,96.04,24.34
2025-11-28,Uns15166,29.77,13.56,31.59,12.14
2025-11-28,Uns19731,207.42,28.02,194.12,8.11
2025-11-28,Uns19464,222.45,32.61,235.57,26.55
2025-11-28,Uns18125,160.72,30.59,153.53,27.54
2025-11-28,Uns19462,46.4,31.96,242.43,26.53
2025-11-28,Uns17651,488.68,42.2,479.66,29.58
2025-11-28,Uns10522,305.38,57.3,293.79,26.8
2025-11-28,Uns10524,,,,
2025-11-28,Uns07301,435.64,5.28,399.1,29.8
2025-11-28,Uns07300,466.66,38.06,417.85,29.78
2025-11-28,Uns09143,0.62,18.87,0.63,1.39
2025-11-28,Uns18122,155.67,30.58,151.21,25.93
2025-11-28,Uns16743,295.21,33.39,243.89,28.13
2025-11-28,Uns15923,165.25,13.18,167.58,26.92
2025-11-28,Uns19468,,0,,0
2025-11-28,Uns10865,175.83,30.96,450.05,40.45
2025-11-28,Uns15904,,,,26.32
2025-11-28,Uns09144,47.85,21.83,50.27,21.88
2025-11-28,Uns20201,,17.36,217.55,
2025-11-28,Uns07299,,,,
2025-11-28,Uns53072,296.72,31.21,302.11,24.5
2025-11-28,Uns18120,157.7,30.6,157.31,27.52
2025-11-28,Uns07297,320.45,37.73,290.17,26.8
2025-11-28,Uns18128,161.27,31.24,148.59,26.79
2025-11-28,Uns10100,117.58,32.44,113.02,26.9
2025-11-28,Uns19470,497.49,39.86,440.22,28.96
2025-10-09,Uns20466,,,,
2025-10-09,Uns21219,,,,
2025-10-09,Uns19573,540.22,39.62,452.98,28.35
2025-10-09,Uns51562,,,,
2025-10-09,Uns15163,408.1,33.63,400.81,24.86
2025-10-09,Uns07303,360.3,33.78,281.11,28.38
2025-10-09,Uns10125,,,,
2025-10-09,Uns19733,615.57,29.37,610.17,45.18
2025-10-09,Uns10127,311.53,,,
2025-10-09,Uns11013,333.76,36.99,318.1,25.39
2025-10-09,Uns15166,275.14,22.13,213.68,14.27
2025-10-09,Uns19464,232.36,34.97,227.7,25.99
2025-10-09,Uns18125,376.33,38.87,376.22,29.9
2025-10-09,Uns19462,47.84,34.69,298.74,25.85
2025-10-09,Uns10522,390.94,59.62,387.25,27.59
2025-10-09,Uns10524,,,,
2025-10-09,Uns07300,251.55,31.51,264.36,27.82
2025-10-09,Uns16743,565.66,41.56,495.17,29.8
2025-10-09,Uns15923,436.68,16.4,377.75,27.23
2025-10-09,Uns19468,502.37,,465.47,28.8
2025-10-09,Uns15904,462.84,,401.51,28.99
2025-10-09,Uns09144,246.22,31.68,251.92,25.58
2025-10-09,Uns07299,259.64,33.25,261.58,25.37
2025-10-09,Uns07297,481.21,40.53,362.42,28.83
2025-10-09,Uns15902,433.07,40.65,380.21,28.91
2025-10-09,Uns10520,398.83,45.61,388.05,26.8
2025-10-09,Uns19731,607.49,45.54,581.88,29.54
2025-10-09,Uns17651,,0,,0
2025-10-09,Uns07301,262.57,33.02,266.27,27.71
2025-10-09,Uns09143,,,,
2025-10-09,Uns10865,477.06,39.47,211.95,18.25
2025-10-09,Uns20201,428.49,20.09,362.53,12.14
2025-10-09,Uns18128,386.74,39.56,386.38,28.73
2025-10-09,Uns10100,190.18,31.75,162.31,25.77
2025-10-09,Uns19470,549.09,42.96,491.92,29.87
2025-10-12,Uns15902,362.01,38.84,349.28,28.05
2025-10-12,Uns20466,,,,
2025-10-12,Uns21219,,,,
2025-10-12,Uns19573,523.27,39.99,435.63,28.5
2025-10-12,Uns51562,,,,
2025-10-12,Uns15163,341.54,32.82,334.79,24.4
2025-10-12,Uns07303,331.12,34.32,84,28.39
2025-10-12,Uns10125,,,,
2025-10-12,Uns10520,383.56,41.43,370.97,24.28
2025-10-12,Uns19733,508.51,27.39,458.47,40.14
2025-10-12,Uns10127,815.09,98,99.14,
2025-10-12,Uns11013,257.51,35.7,255.7,26.14
2025-10-12,Uns15166,235.07,21.22,201.8,13.96
2025-10-12,Uns19731,468.69,40.43,441.79,27.47
2025-10-12,Uns19464,458.57,41.64,402.38,28.07
2025-10-12,Uns18125,444.26,39.84,434.63,29.71
2025-10-12,Uns19462,69.59,40.24,442.31,28.11
2025-10-12,Uns17651,421.89,44.09,516.28,27.91
2025-10-12,Uns10522,376.72,56.05,372.11,24.65
2025-10-12,Uns10524,,,,
2025-10-12,Uns16743,521.13,41.13,472.26,29.56
2025-10-12,Uns15923,347.92,15.24,303.82,27.06
2025-10-12,Uns19468,665.01,,592.01,29.92
2025-10-12,Uns10865,498.55,40.24,219.54,18.23
2025-10-12,Uns15904,385.88,,363.55,27.61
2025-10-12,Uns09144,148.97,27.23,150,24.22
2025-10-12,Uns20201,207.53,19.23,197.49,14.13
2025-10-12,Uns18128,447.34,41.14,428.8,28.62
2025-10-12,Uns10100,390.87,35.52,348.69,26.44
2025-10-12,Uns19470,609.84,43.81,521.17,28.19
2025-10-12,Uns07299,732.34,47.64,558.1,29.17
2025-10-12,Uns07301,737.84,47.76,582.88,31.18
2025-10-12,Uns09143,,,,
2025-10-12,Uns07300,755.6,42.05,591.69,31.03
2025-10-12,Uns07297,505.39,41.46,399.57,28.39
2025-11-25,Uns15166,273.29,23.37,206.32,14.95
2025-11-25,Uns07301,337.1,1.45,305.55,26.23
2025-11-25,Uns18122,432.06,39.14,399.35,29.02
2025-11-25,Uns15904,,,,30.71
2025-11-25,Uns20201,249.56,20.23,239.7,15.48
2025-11-25,Uns18128,437.83,42.38,420.66,30.4
2025-11-25,Uns10100,291.59,36.68,251.4,27.05
2025-11-25,Uns19470,566.24,45.07,500.69,30.4
2025-11-25,Uns53072,632.73,41.97,530.89,26.7
2025-11-25,Uns07297,481.79,47.84,400.48,29.96
2025-11-25,Uns18120,431.44,40.01,408.36,30.91
2025-11-25,Uns10127,372.88,,98.68,0
2025-11-25,Uns18125,420.97,40.92,407.64,31.22
2025-11-25,Uns10522,364.2,57.91,350.06,27.35
2025-11-25,Uns09143,0.94,12.07,0.93,1.48
2025-11-25,Uns16743,408.67,40.44,352.14,31.12
2025-11-25,Uns15902,513.12,45.04,435.52,30.81
2025-11-25,Uns18126,431.15,41.42,421.69,30.6
2025-11-25,Uns20466,,,,
2025-11-25,Uns21219,,,,
2025-11-25,Uns19573,509.64,42.86,439.12,30.81
2025-11-25,Uns51562,66.22,32.35,379.23,29.22
2025-11-25,Uns15163,495.73,33.02,471.86,26.15
2025-11-25,Uns07303,392.23,38.39,448.53,31.52
2025-11-25,Uns10125,,,,
2025-11-25,Uns10520,384.42,44.45,350.55,26.12
2025-11-25,Uns19733,553.04,,,
2025-11-25,Uns11013,315.25,38.98,294.92,28.61
2025-11-25,Uns19731,523.94,43.27,467.2,28.72
2025-11-25,Uns19464,404.94,34.21,350.22,26.32
2025-11-25,Uns19462,57.27,33.74,341.94,26.4
2025-11-25,Uns17651,556.76,48.19,496.64,30.79
2025-11-25,Uns10524,,,,
2025-11-25,Uns07300,350.87,26.61,297.09,26.13
2025-11-25,Uns15923,308.8,14.84,268.32,27.08
2025-11-25,Uns19468,,0,,0
2025-11-25,Uns10865,456.01,40.15,397.01,39.08
2025-11-25,Uns09144,200.18,30.95,200.55,26.37
2025-11-25,Uns07299,316.44,32.48,282.27,24.7
2025-10-28,Uns15902,581.69,45.45,504.87,30.23
2025-10-28,Uns20466,,,,
2025-10-28,Uns21219,,,,
2025-10-28,Uns19573,583.73,44.95,522.64,33.1
2025-10-28,Uns51562,135.3,33.17,738.2,30.09
2025-10-28,Uns15163,493.1,34.88,474.86,25.36
2025-10-28,Uns07303,508.89,42.86,,
2025-10-28,Uns10125,526.71,,,
2025-10-28,Uns10520,324.64,42.95,316.89,25.43
2025-10-28,Uns11013,272.81,35.92,248.15,27.72
2025-10-28,Uns15166,438.61,40.78,356.43,28.53
2025-10-28,Uns19731,625.03,49.76,605.5,31.46
2025-10-28,Uns19464,649.28,46.06,564.66,30.7
2025-10-28,Uns18125,544.47,43.33,530.03,31.88
2025-10-28,Uns19462,80.32,43.71,574.1,30.87
2025-10-28,Uns17651,,,,
2025-10-28,Uns10522,329.62,57.81,321.88,26.96
2025-10-28,Uns10524,,,,
2025-10-28,Uns07301,530.35,43,476.83,31.21
2025-10-28,Uns07300,548.68,39.16,469.12,31.06
2025-10-28,Uns09143,,,,
2025-10-28,Uns16743,646.99,45.59,528.74,32.12
2025-10-28,Uns19468,,0,,0
2025-10-28,Uns10865,665.72,42.8,536.74,36.44
2025-10-28,Uns15904,497.94,43.31,437.62,
2025-10-28,Uns09144,249.75,32.1,240.98,25.86
2025-10-28,Uns20201,224.34,17.12,214.36,13.47
2025-10-28,Uns10100,285.18,32.93,219.36,26.71
2025-10-28,Uns19470,727.88,51.57,581.03,31.82
2025-10-28,Uns07297,612.41,43.54,505.92,29.05
2025-10-28,Uns15923,343.18,15.44,274.57,27.27
2025-10-28,Uns19733,653.64,0,111,
2025-10-28,Uns18128,549.51,43.32,527.9,30.63
2025-10-28,Uns10127,530.48,,,
2025-10-28,Uns07299,,,,
2025-10-28,Uns53072,522.65,39.6,454.42,26.45
2025-09-09,Uns21219,,,,
2025-09-09,Uns19573,637.38,46.49,537.28,30.83
2025-09-09,Uns51562,,,,
2025-09-09,Uns15163,426.23,33.57,426.73,26.25
2025-09-09,Uns07303,521,39.58,423.94,30.62
2025-09-09,Uns10520,,,,
2025-09-09,Uns19733,594.95,32.97,593.92,46.9
2025-09-09,Uns11013,,,,
2025-09-09,Uns15166,853.4,52.81,838.15,30.28
2025-09-09,Uns10125,,,,
2025-09-09,Uns10127,,,,
2025-09-09,Uns19731,579.01,47.15,553.53,32.66
2025-09-09,Uns10524,,,,
2025-09-09,Uns19464,459.77,40.82,418.39,27.72
2025-09-09,Uns16743,634.88,48.73,586.81,31.54
2025-09-09,Uns10100,,,,
2025-09-09,Uns19470,781.1,28.83,614.17,18.97
2025-09-09,Uns07297,648.01,46.32,479.05,30.12
2025-09-09,Uns18125,582.08,47.05,594.85,32.4
2025-09-09,Uns19462,71.35,40.13,440.55,12.33
2025-09-09,Uns17651,668.96,49.22,516.64,31.92
2025-09-09,Uns10522,,,,
2025-09-09,Uns07301,509.82,42.24,436.94,30.43
2025-09-09,Uns07300,498.05,38.88,443.26,30.43
2025-09-09,Uns15923,,,,
2025-09-09,Uns19468,518.5,,488.74,28.68
2025-09-09,Uns10865,725.32,47.73,468.09,37.54
2025-09-09,Uns15904,458.94,,412.55,31.47
2025-09-09,Uns20201,,,,
2025-09-09,Uns18128,579.54,48.61,583.87,30.72
2025-09-09,Uns07299,501.58,41.58,439.35,28.53
2025-09-09,Uns15902,619.34,48.86,496.24,30.32
2025-09-09,Uns20466,,,,
2025-09-09,Uns09143,578.18,45.38,583.05,29.13
2025-09-09,Uns09144,254.99,34,265.46,28.01
2025-10-04,Uns15902,312.06,35.8,322.82,27.11
2025-10-04,Uns20466,,,,
2025-10-04,Uns21219,,,,
2025-10-04,Uns19573,512.57,40.36,451.34,29.14
2025-10-04,Uns51562,,,,
2025-10-04,Uns15163,405.18,33.12,404.99,24.68
2025-10-04,Uns07303,,,,
2025-10-04,Uns10125,,,,
2025-10-04,Uns10520,312.13,42.78,309.11,24.86
2025-10-04,Uns19733,439.93,28.74,445.37,40.49
2025-10-04,Uns10127,569.32,,98.38,
2025-10-04,Uns11013,257.46,33.01,267.13,24.38
2025-10-04,Uns15166,170.33,18.99,159.33,13.11
2025-10-04,Uns19731,437.18,40.23,414.81,28.86
2025-10-04,Uns19464,426.71,39.34,377.47,26.95
2025-10-04,Uns18125,304.97,36.42,301.3,29.02
2025-10-04,Uns19462,59.88,38.85,381.17,26.97
2025-10-04,Uns17651,,0,,0
2025-10-04,Uns10522,305.87,57.43,306.28,25.36
2025-10-04,Uns07301,561.01,40.52,491.98,30.09
2025-10-04,Uns07300,557.57,37.23,484.35,30
2025-10-04,Uns09143,,,,
2025-10-04,Uns16743,489.56,41.14,470.05,29.91
2025-10-04,Uns15923,343.15,15.29,304.03,26.75
2025-10-04,Uns19468,537.2,,517.34,29.44
2025-10-04,Uns10865,300.49,36.23,158.09,18.36
2025-10-04,Uns15904,557.87,,487.65,28.55
2025-10-04,Uns09144,253.85,32.32,262.69,26.5
2025-10-04,Uns20201,463.38,20.28,405.82,13.19
2025-10-04,Uns18128,298.67,37.13,299.03,27.95
2025-10-04,Uns10100,270.39,34.72,223.06,26.62
2025-10-04,Uns19470,488.39,42.21,414.86,28.69
2025-10-04,Uns07299,570.05,40.86,500.5,27.9
2025-10-04,Uns07297,812.81,45.89,651.46,27.94
2025-10-04,Uns10524,,,,
2025-11-01,Uns21219,,,,
2025-11-01,Uns19573,708.62,47.49,581.2,30.94
2025-11-01,Uns15163,510.08,34.18,463.6,26.43
2025-11-01,Uns07303,469.49,43.21,501.15,31.78
2025-11-01,Uns11013,262.94,36.87,246.13,27.36
2025-11-01,Uns19464,567.22,42.52,480.62,28.4
2025-11-01,Uns18125,495.56,43.11,477.03,31.28
2025-11-01,Uns10520,395.2,45.34,373.98,26.46
2025-11-01,Uns15904,680.12,,571.22,
2025-11-01,Uns07299,,,,
2025-11-01,Uns07297,690.29,47.28,510.79,31.99
2025-11-01,Uns19731,500.73,44.69,505.64,29.17
2025-11-01,Uns19462,67.72,41,452.32,28.38
2025-11-01,Uns10522,381.22,59.01,374.49,27.23
2025-11-01,Uns10524,,,,
2025-11-01,Uns07301,652.88,44.58,496.11,31.05
2025-11-01,Uns09143,472.42,45.19,465.1,27.28
2025-11-01,Uns15923,391.55,15.55,332.39,27.17
2025-11-01,Uns15902,404.67,41.9,357.96,29.98
2025-11-01,Uns20466,,,,
2025-11-01,Uns51562,165,34.7,894,31.39
2025-11-01,Uns10125,,,,
2025-11-01,Uns19733,544.76,0,111,
2025-11-01,Uns10865,424.21,41.53,392.4,38.12
2025-11-01,Uns18128,518.32,45.2,497.47,30.5
2025-11-01,Uns53072,610.83,39.85,533.35,26.57
2025-11-01,Uns10127,717.96,,,
2025-11-01,Uns15166,260.24,35.46,215.41,27.63
2025-11-01,Uns17651,618.04,48.57,567.81,31.77
2025-11-01,Uns07300,683,39.17,512.41,30.95
2025-11-01,Uns16743,660.78,45.69,523.05,32.01
2025-11-01,Uns19468,,0,,0
2025-11-01,Uns09144,211.27,30.93,214.05,26.23
2025-11-01,Uns20201,404.66,17.94,372.09,12.48
2025-11-01,Uns10100,399.17,37.36,299.63,27.41
2025-11-01,Uns19470,715.77,49.67,555.77,31.14
2025-12-08,Uns15902,506.64,42.9,433.66,29.48
2025-12-08,Uns18126,452.96,39.84,437.13,28.87
2025-12-08,Uns20466,,,,
2025-12-08,Uns18120,450.21,41.1,410.52,29.76
2025-12-08,Uns21219,,,,
2025-12-08,Uns19573,617.33,45.68,498.47,30.24
2025-12-08,Uns51562,20,26.79,118,25.75
2025-12-08,Uns15163,428.58,33.32,397.68,25.61
2025-12-08,Uns10125,,,,
2025-12-08,Uns10520,358.41,41.55,328.26,26.52
2025-12-08,Uns19733,501.57,,,
2025-12-08,Uns10127,576.43,94.66,97.1,
2025-12-08,Uns11013,582.68,52.44,551.25,31.61
2025-12-08,Uns15166,151.66,18.61,116.72,13.32
2025-12-08,Uns19731,483.71,,434,0
2025-12-08,Uns19464,2,39.29,3,30.19
2025-12-08,Uns18125,446.47,40.59,432.83,29.59
2025-12-08,Uns19462,62.52,38.99,430.95,28.53
2025-12-08,Uns17651,578.97,44.68,549.95,30
2025-12-08,Uns10522,609.46,57.42,573.07,30.12
2025-12-08,Uns07301,485.88,6.49,456.47,30.46
2025-12-08,Uns16743,,,,
2025-12-08,Uns15923,305.73,18.63,298.13,31.42
2025-12-08,Uns19468,,0,,0
2025-12-08,Uns10865,383.39,38.2,381.64,36.9
2025-12-08,Uns15904,,38.07,,29.89
2025-12-08,Uns20201,533.46,31.33,424.46,18.74
2025-12-08,Uns18128,451.19,42.1,423.52,28.65
2025-12-08,Uns07297,644.39,48.19,481.29,31.03
2025-12-08,Uns10524,,,,
2025-12-08,Uns09143,0.96,12.71,0.95,1.46
2025-12-08,Uns07303,638.37,41.78,469.54,31.03
2025-12-08,Uns07300,555.99,39.5,445.47,30.35
2025-12-08,Uns18122,,,,
2025-12-08,Uns10100,184.45,37.51,175.09,29.51
2025-12-08,Uns19470,1,45.41,521.39,29.89
2025-12-08,Uns09144,270.28,30.2,250.56,25.22
2025-12-08,Uns07299,520.98,40.9,423.87,28.59
2025-12-08,Uns53072,515.95,39.02,443.64,26.28
2025-09-10,Uns15902,517.49,47.4,440.72,31.45
2025-09-10,Uns20466,,,,
2025-09-10,Uns21219,,,,
2025-09-10,Uns19573,737.95,51.38,598.98,32.62
2025-09-10,Uns51562,,,,
2025-09-10,Uns15163,383.71,34.32,391.87,26.26
2025-09-10,Uns07303,663.07,44.57,520.32,32.33
2025-09-10,Uns10125,,,,
2025-09-10,Uns10520,,,,
2025-09-10,Uns19733,444.11,32.42,425.78,42.68
2025-09-10,Uns10127,,,,
2025-09-10,Uns11013,,,,
2025-09-10,Uns15166,,,,
2025-09-10,Uns19731,420.63,42.39,364.03,32.13
2025-09-10,Uns19464,26.11,39.81,243.75,26.6
2025-09-10,Uns18125,548.14,46.69,562.95,32.97
2025-09-10,Uns19462,64.61,39.63,411.21,9.87
2025-09-10,Uns17651,675.36,50.14,557.96,34.38
2025-09-10,Uns10522,,,,
2025-09-10,Uns10524,,,,
2025-09-10,Uns07300,455.95,36.39,384.82,28.46
2025-09-10,Uns09143,531.26,44.28,536.63,29.55
2025-09-10,Uns16743,665.42,50.52,574.72,33.29
2025-09-10,Uns15923,,,,
2025-09-10,Uns19468,578.25,,505.91,28.95
2025-09-10,Uns10865,593.72,45.31,468.09,37.54
2025-09-10,Uns15904,546.68,,483.32,31.09
2025-09-10,Uns09144,221.06,33.67,242.51,28.12
2025-09-10,Uns20201,,,,
2025-09-10,Uns18128,449.07,44.8,470.4,31.16
2025-09-10,Uns10100,,,,
2025-09-10,Uns19470,722.4,51.26,576.26,33.59
2025-09-10,Uns07299,461.09,38.75,401.72,26.96
2025-09-10,Uns07297,766.29,51.06,577.26,32.19
2025-09-10,Uns07301,456.06,39.07,366.78,28.48
2025-09-15,Uns20466,,,,
2025-09-15,Uns15163,453.81,34.97,459.55,27.26
2025-09-15,Uns07303,616.26,42.86,532.66,32.02
2025-09-15,Uns10125,,,,
2025-09-15,Uns10127,,,,
2025-09-15,Uns11013,306.78,37.56,305.37,28.03
2025-09-15,Uns15166,638.49,40.18,508.16,29.33
2025-09-15,Uns18125,499.15,45.62,508.22,32.63
2025-09-15,Uns19462,62.12,38.92,386.84,22.02
2025-09-15,Uns10522,284.74,59.59,287.22,25.31
2025-09-15,Uns07300,584.42,41.2,506.35,30.2
2025-09-15,Uns09143,479.04,42.17,477.32,29.16
2025-09-15,Uns16743,641.59,48.9,568.83,32.08
2025-09-15,Uns15923,422.47,16.11,364.2,28.15
2025-09-15,Uns10865,624.3,47.02,468.09,37.54
2025-09-15,Uns15904,560.58,,498.99,30.83
2025-09-15,Uns20201,,17.63,274.4,
2025-09-15,Uns18128,466.53,45.79,472.21,31.35
2025-09-15,Uns10100,352.29,38.22,301.13,28.12
2025-09-15,Uns19470,720.06,48.51,617.9,34.53
2025-09-15,Uns07297,743.06,50.54,595.32,33.22
2025-09-15,Uns15902,713.76,51.29,586.2,30.97
2025-09-15,Uns21219,,,,
2025-09-15,Uns19573,702.27,47.85,606.07,32.62
2025-09-15,Uns51562,14,29.89,81,28.12
2025-09-15,Uns10520,280.95,42.98,283.39,24.84
2025-09-15,Uns19733,613.94,31.3,557.56,44.56
2025-09-15,Uns19731,579.14,45.45,517.6,31.21
2025-09-15,Uns19464,429.8,39.1,362.91,26.51
2025-09-15,Uns17651,631.44,43.91,546.09,31.51
2025-09-15,Uns10524,,,,
2025-09-15,Uns07301,584.86,44.67,498.82,30.35
2025-09-15,Uns19468,417.07,,418.74,28.01
2025-09-15,Uns09144,188.33,32.21,195.48,28.09
2025-09-15,Uns07299,533.13,42.55,451.76,28.14
2025-12-13,Uns15902,198.86,32.58,201.63,27.19
2025-12-13,Uns18126,332.02,38.18,320.88,29.53
2025-12-13,Uns20466,,,,
2025-12-13,Uns18120,353.33,38.6,338.67,30.13
2025-12-13,Uns21219,,,,
2025-12-13,Uns19573,448.64,37.57,404.5,30.19
2025-12-13,Uns51562,20,26.79,118,25.75
2025-12-13,Uns07303,464.96,38.21,335.2,31.27
2025-12-13,Uns10125,,,,
2025-12-13,Uns10520,312.6,44.39,282.49,26.43
2025-12-13,Uns19733,544.68,,,
2025-12-13,Uns10127,635.14,,100.32,
2025-12-13,Uns11013,261.76,35.29,245.01,27.63
2025-12-13,Uns15166,143.98,17.44,132.26,13.52
2025-12-13,Uns19731,590.27,,423.17,0
2025-12-13,Uns19464,686.05,41.83,589.83,22.25
2025-12-13,Uns18125,331.77,38.24,328.01,30.17
2025-12-13,Uns19462,67.06,40.26,540,22.65
2025-12-13,Uns17651,574.96,46.14,505.43,30.85
2025-12-13,Uns10522,301.05,53.71,284.59,27.34
2025-12-13,Uns10524,,,,
2025-12-13,Uns07301,526.98,6.55,496.06,30.74
2025-12-13,Uns07300,645.02,40.08,495.02,30.64
2025-12-13,Uns18122,356.96,38.21,337.94,28.15
2025-12-13,Uns16743,407.29,40.21,367.6,31.22
2025-12-13,Uns10865,346,38.47,495.26,42.71
2025-12-13,Uns09144,239.67,31.21,220,26.97
2025-12-13,Uns10100,227.17,34.85,213.6,26.94
2025-12-13,Uns19470,1,47.48,516.46,30.78
2025-12-13,Uns19468,,0,,0
2025-12-13,Uns15904,,37.77,,30.01
2025-12-13,Uns07297,,,,
2025-12-13,Uns15163,442.23,33.58,409.75,25.43
2025-12-13,Uns09143,0.92,11.99,0.91,1.48
2025-12-13,Uns15923,298.01,14.88,256.67,27.25
2025-12-13,Uns20201,251.01,14.93,270.32,11.13
2025-12-13,Uns18128,325.84,38.83,315.74,29.32
2025-12-13,Uns07299,587.92,42.11,491.05,29.02
2025-12-13,Uns53072,594.96,41.81,522.61,27.28
2025-11-19,Uns18126,,,,
2025-11-19,Uns20466,,,,
2025-11-19,Uns18120,460.38,42.37,433.55,31.33
2025-11-19,Uns21219,,,,
2025-11-19,Uns19573,638.16,46.66,511.04,31.47
2025-11-19,Uns51562,20,26.79,118,25.75
2025-11-19,Uns15163,389.38,33.29,380.24,25.6
2025-11-19,Uns07303,411.72,40.23,429.86,32.15
2025-11-19,Uns10125,,,,
2025-11-19,Uns10127,491.16,,,
2025-11-19,Uns11013,173,32.5,167.04,26.47
2025-11-19,Uns15166,210.06,19.76,185.84,14.1
2025-11-19,Uns19731,515.8,42.71,483.38,28.99
2025-11-19,Uns19464,97.17,38.41,153.34,28.68
2025-11-19,Uns18125,440.77,41.92,424.94,31.48
2025-11-19,Uns17651,247.86,33.17,298.25,27.58
2025-11-19,Uns10522,286.28,57.19,276.37,27.03
2025-11-19,Uns10524,,,,
2025-11-19,Uns07301,,5.16,426.97,29.76
2025-11-19,Uns07300,,30,440.11,29.64
